10/01/2017;TELECOM ARGENTINA;103,46;;8679,97
10/01/2017;IMP. AFIP;684;;7995,97
10/01/2017;IMP. AFIP;684;;7311,97
10/01/2017;TRATM  OT 30604999657 VAR OP1500000131;;3051,9;10363,87
10/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;24,42;;10339,45
10/01/2017;RET IIBB TUCUMAN Suc.:140;1,83;;10337,62
10/01/2017;IMPDBCR 25413 S/CR TASA GRAL;18,31;;10319,31
10/01/2017;IMPDBCR 25413 S/DB TASA GRAL;98,31;;10221
11/01/2017;TEF DATANET PR ACEITERA GENERAL 30502874353;;36721,83;46942,83
11/01/2017;TEF DATANET PR ARCOR S.A.I.C. 30502793175;;140517,62;187460,45
11/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;1417,91;;186042,54
11/01/2017;RET IIBB TUCUMAN Suc.:140;106,34;;185936,2
11/01/2017;IMPDBCR 25413 S/CR TASA GRAL;1063,44;;184872,76
11/01/2017;IMPDBCR 25413 S/DB TASA GRAL;9,15;;184863,61
12/01/2017;TEF DATANET PR SIERRAS DE SAN ANT 33595691279;;4364,47;189228,08
12/01/2017;TRANSFERENCIA  INTERBANCARIA;8225,28;;181002,8
12/01/2017;FDO COMUN INV MISMO TITULAR Suc.:811;;30000;211002,8
12/01/2017;TRANSFERENCIA  INTERBANCARIA;35767,5;;175235,3
12/01/2017;TRANSFERENCIA  INTERBANCARIA;1843,82;;173391,48
12/01/2017;TRANSFERENCIA  INTERBANCARIA;27044,82;;146346,66
12/01/2017;TRANSFERENCIA  INTERBANCARIA;6825;;139521,66
12/01/2017;TRANSFERENCIA  INTERBANCARIA;13595,13;;125926,53
12/01/2017;IMP. AFIP;6196,58;;119729,95
12/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;34,92;;119695,03
12/01/2017;RET IIBB TUCUMAN Suc.:140;2,62;;119692,41
12/01/2017;IMPDBCR 25413 S/CR TASA GRAL;26,19;;119666,22
12/01/2017;IMPDBCR 25413 S/DB TASA GRAL;597,22;;119069
13/01/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;10000;;109069
13/01/2017;FONDO COMUN DE INVERSION Suc.:811;50000;;59069
13/01/2017;TRANSFERENCIA  INTERBANCARIA;1597,2;;57471,8
13/01/2017;TRANSFERENCIA  INTERBANCARIA;1100;;56371,8
13/01/2017;TRANSFERENCIA  INTERBANCARIA;8866,52;;47505,28
13/01/2017;TEF DATANET PR INGENIO Y REFIN SM 30501091223;;139840,45;187345,73
13/01/2017;TRANSFERENCIA INTERBANCARIA;1124;;186221,73
13/01/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;1807,74;188029,47
13/01/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;18;;188011,47
13/01/2017;  DEBITO FISCAL IVA BASICO;3,78;;188007,69
13/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;1133,18;;186874,51
13/01/2017;RET IIBB TUCUMAN Suc.:140;84,98;;186789,53
13/01/2017;IMPDBCR 25413 S/CR TASA GRAL;849,89;;185939,64
13/01/2017;IMPDBCR 25413 S/DB TASA GRAL;143,56;;185796,08
16/01/2017;CHEQUE P/CAMARA;23400;;162396,08
16/01/2017;LA SHELL DE TRES CERRI;300;;162096,08
16/01/2017;AFIP;6123,55;;155972,53
16/01/2017;IMPDBCR 25413 S/DB TASA GRAL;178,94;;155793,59
18/01/2017;FONDO COMUN DE INVERSION Suc.:811;150000;;5793,59
19/01/2017;CHEQUE P/CAMARA;2892;;2901,59
19/01/2017;COMISION  DEPOSITO EFECTIVO OTRA SUC Suc.:140;378,2;;2523,39
19/01/2017;  DEBITO FISCAL IVA BASICO;79,42;;2443,97
19/01/2017;CR INTERDEPOSITO EN EFECTIVO CC Suc.:140;;47274,8;49718,77
19/01/2017;ACREDITACION CHEQUE REMESAS Suc.:101;;253035,63;302754,4
19/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;2402,49;;300351,91
19/01/2017;RET IIBB TUCUMAN Suc.:140;180,18;;300171,73
19/01/2017;IMPDBCR 25413 S/CR TASA GRAL;1801,86;;298369,87
19/01/2017;IMPDBCR 25413 S/DB TASA GRAL;35,59;;298334,28
20/01/2017;FONDO COMUN DE INVERSION Suc.:811;200000;;98334,28
20/01/2017;TRANSFERENCIA INTERBANCARIA;1500;;96834,28
20/01/2017;TEF DATANET PR DESDELSUR SA 30629401888;;73833,05;170667,33
20/01/2017;TRANSFERENCIA INTERBANCARIA;10000;;160667,33
20/01/2017;TRANSFERENCIA INTERBANCARIA;2810,14;;157857,19
20/01/2017;TRANSFERENCIA INTERBANCARIA;10423,1;;147434,09
20/01/2017;TRANSFERENCIA INTERBANCARIA;14000;;133434,09
20/01/2017;TRANSFERENCIA INTERBANCARIA;3492,74;;129941,35
20/01/2017;TRANSFERENCIA INTERBANCARIA;23391,72;;106549,63
20/01/2017;TRANSFERENCIA INTERBANCARIA;311,7;;106237,93
20/01/2017;TRANSFERENCIA INTERBANCARIA;3861,47;;102376,46
20/01/2017;TRANSFERENCIA INTERBANCARIA;11364;;91012,46
20/01/2017;TRANSFERENCIA INTERBANCARIA;1600;;89412,46
20/01/2017;TRANSFERENCIA INTERBANCARIA;800;;88612,46
20/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;590,66;;88021,8
20/01/2017;RET IIBB TUCUMAN Suc.:140;44,3;;87977,5
20/01/2017;IMPDBCR 25413 S/CR TASA GRAL;443;;87534,5
20/01/2017;IMPDBCR 25413 S/DB TASA GRAL;505,14;;87029,36
24/01/2017;TRANSFERENCIA INTERBANCARIA;4000;;83029,36
24/01/2017;DEPOSITO EN EFECTIVO CTA. CTE.;;16650;99679,36
24/01/2017;TELMEX ARGENTINA;475,48;;99203,88
24/01/2017;TELMEX ARGENTINA;613,97;;98589,91
24/01/2017;GASNOR;439,6;;98150,31
24/01/2017;DB TR $ M.TIT /CC/E A C A MD;16500;;81650,31
24/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;133,2;;81517,11
24/01/2017;RET IIBB TUCUMAN Suc.:140;9,99;;81507,12
24/01/2017;IMPDBCR 25413 S/CR TASA GRAL;99,9;;81407,22
24/01/2017;IMPDBCR 25413 S/DB TASA GRAL;133,03;;81274,19
25/01/2017;VISA PESOS;5771,61;;75502,58
25/01/2017;CLARO (EX. CTI);722,61;;74779,97
25/01/2017;EXTRACCION CAJERO AUTOMATICO;3000;;71779,97
25/01/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;2454,18;74234,15
25/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;19,63;;74214,52
25/01/2017;RET IIBB TUCUMAN Suc.:140;1,47;;74213,05
25/01/2017;IMPDBCR 25413 S/CR TASA GRAL;14,73;;74198,32
25/01/2017;IMPDBCR 25413 S/DB TASA GRAL;57,1;;74141,22
26/01/2017;IMP. AFIP;62000;;12141,22
26/01/2017;FDO COMUN INV MISMO TITULAR Suc.:811;;100000;112141,22
26/01/2017;FDO COMUN INV MISMO TITULAR Suc.:811;;200000;312141,22
26/01/2017;COMISION INTERDEP EFECT TAS Suc.:734;15;;312126,22
26/01/2017;  DEBITO FISCAL IVA BASICO;3,15;;312123,07
26/01/2017;INTERDEPOSITO EFECT TAS Suc.:734;;2985;315108,07
26/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;23,88;;315084,19
26/01/2017;RET IIBB TUCUMAN Suc.:140;1,79;;315082,4
26/01/2017;IMPDBCR 25413 S/CR TASA GRAL;17,91;;315064,49
26/01/2017;IMPDBCR 25413 S/DB TASA GRAL;372,26;;314692,23
27/01/2017;CHEQUE P/CAMARA;2892;;311800,23
27/01/2017;TEF DATANET PR ARCOR S.A.I.C. 30502793175;;44834,92;356635,15
27/01/2017;TRANSFERENCIA  INTERBANCARIA;2000;;354635,15
27/01/2017;DB.CEXT YCBIOS.GRAV.L25413 Suc.:811;209027,48;;145607,67
27/01/2017;COMISION CHQ PAG CLEARING;26;;145581,67
27/01/2017;  DEBITO FISCAL IVA BASICO;5,46;;145576,21
27/01/2017;RET. ING. BRUTOS SIRCREB Suc.:811;358,68;;145217,53
27/01/2017;RET IIBB TUCUMAN Suc.:140;26,9;;145190,63
27/01/2017;IMPDBCR 25413 S/CR TASA GRAL;269,01;;144921,62
27/01/2017;IMPDBCR 25413 S/DB TASA GRAL;1286,01;;143635,61
30/01/2017;MANTENIMIENTO MENSUAL PAQUETE;520;;143115,61
30/01/2017;  DEBITO FISCAL IVA BASICO;109,2;;143006,41
30/01/2017;SAFYTA;764,4;;142242,01
30/01/2017;TRANSFERENCIA INTERBANCARIA;18000;;124242,01
30/01/2017;ELECTROBAT;2100;;122142,01
30/01/2017;DB TR $ M.TIT /CC/E A C A MD;15000;;107142,01
30/01/2017;TRANSFERENCIA  INTERBANCARIA;67000;;40142,01
30/01/2017;IMPDBCR 25413 S/DB TASA GRAL;620,97;;39521,04
31/01/2017;TRANSFERENCIA INTERBANCARIA;3000;;36521,04
31/01/2017;FDO COMUN INV MISMO TITULAR Suc.:811;;100000;136521,04
31/01/2017;TRANSFERENCIA  INTERBANCARIA;35000;;101521,04
31/01/2017;IMPDBCR 25413 S/DB TASA GRAL;228;;101293,04
