01/02/2017;TRANSFERENCIA  INTERBANCARIA;6452,32;;94840,72
01/02/2017;TRANSFERENCIA  INTERBANCARIA;6500;;88340,72
01/02/2017;TRANSFERENCIA  INTERBANCARIA;5917,28;;82423,44
01/02/2017;TRANSFERENCIA  INTERBANCARIA;2057;;80366,44
01/02/2017;TRANSFERENCIA  INTERBANCARIA;2674,1;;77692,34
01/02/2017;IMP. AFIP;3171,78;;74520,56
01/02/2017;IMP. AFIP;684;;73836,56
01/02/2017;TRANSFERENCIA  INTERBANCARIA;28405,65;;45430,91
01/02/2017;TRANSFERENCIA INTERBANCARIA;2000;;43430,91
01/02/2017;IMPDBCR 25413 S/DB TASA GRAL;347,15;;43083,76
02/02/2017;TRANSFERENCIA INTERBANCARIA;1000;;42083,76
02/02/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;43892,11;85975,87
02/02/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;197,51;;85778,36
02/02/2017;  DEBITO FISCAL IVA BASICO;41,48;;85736,88
02/02/2017;RET. ING. BRUTOS SIRCREB Suc.:811;395,03;;85341,85
02/02/2017;RET IIBB TUCUMAN Suc.:140;26,34;;85315,51
02/02/2017;IMPDBCR 25413 S/CR TASA GRAL;263,35;;85052,16
02/02/2017;IMPDBCR 25413 S/DB TASA GRAL;9,96;;85042,2
02/02/2017;COMISION INTERDEP. CH. TAS Suc.:811;16;;85026,2
02/02/2017;  DEBITO FISCAL IVA BASICO;3,36;;85022,84
02/02/2017;IMPDBCR 25413 S/DB TASA GRAL;0,12;;85022,72
03/02/2017;TRANSFERENCIA  INTERBANCARIA;19850,26;;65172,46
03/02/2017;TRANSFERENCIA  INTERBANCARIA;23025,1;;42147,36
03/02/2017;TEF DATANET PR TRUMAN S.A. 33708921209;;20605,42;62752,78
03/02/2017;TRANSFERENCIA  INTERBANCARIA;8500;;54252,78
03/02/2017;TRANSFERENCIA  INTERBANCARIA;1500;;52752,78
03/02/2017;TEF DATANET PR MOLINO CA•UELAS SA 30507950848;;16380,15;69132,93
03/02/2017;RET. ING. BRUTOS SIRCREB Suc.:811;332,87;;68800,06
03/02/2017;RET IIBB TUCUMAN Suc.:140;22,19;;68777,87
03/02/2017;IMPDBCR 25413 S/CR TASA GRAL;221,91;;68555,96
