03/03/2017;IMP. AFIP;1050,18;;44169,37
03/03/2017;IMP. AFIP;1050,18;;43119,19
03/03/2017;IMP. AFIP;5014,94;;38104,25
03/03/2017;EXTRACCION CAJERO AUTOMATICO;3000;;35104,25
03/03/2017;EXTRACCION CAJERO AUTOMATICO;2800;;32304,25
03/03/2017;TEF DATANET PR ARCOR S.A.I.C. 30502793175;;8477,07;40781,32
03/03/2017;DB TR $ M.TIT /CC/E A C A MD;15000;;25781,32
03/03/2017;TRANSFERENCIA  INTERBANCARIA;9574,01;;16207,31
03/03/2017;TRANSFERENCIA  INTERBANCARIA;2654,74;;13552,57
03/03/2017;TRANSFERENCIA  INTERBANCARIA;2747,91;;10804,66
03/03/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;2248,76;13053,42
03/03/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;25;;13028,42
03/03/2017;  DEBITO FISCAL IVA BASICO;5,25;;13023,17
03/03/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;4908,52;17931,69
03/03/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;22,09;;17909,6
03/03/2017;  DEBITO FISCAL IVA BASICO;4,64;;17904,96
03/03/2017;ACREDITACION CHEQUE REMESAS Suc.:101;;91555,28;109460,24
03/03/2017;ACREDITACION CHEQUE REMESAS Suc.:679;;2000;111460,24
03/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;436,76;;111023,48
03/03/2017;RET IIBB TUCUMAN Suc.:140;65,52;;110957,96
03/03/2017;IMPDBCR 25413 S/CR TASA GRAL;655,13;;110302,83
03/03/2017;IMPDBCR 25413 S/DB TASA GRAL;260,7;;110042,13
06/03/2017;TEF DATANET PR PROLACSA SA 30710789130;;13523,69;123565,82
06/03/2017;TRANSFERENCIA  INTERBANCARIA;9547,01;;114018,81
06/03/2017;TRANSFERENCIA  INTERBANCARIA;5892,7;;108126,11
06/03/2017;TRANSFERENCIA  INTERBANCARIA;5523,64;;102602,47
06/03/2017;TRANSFERENCIA  INTERBANCARIA;30000;;72602,47
06/03/2017;TRANSFERENCIA  INTERBANCARIA;17638,52;;54963,95
06/03/2017;TRANSFERENCIA  INTERBANCARIA;16183,09;;38780,86
06/03/2017;TRANSFERENCIA  INTERBANCARIA;5494,08;;33286,78
06/03/2017;TRANSFERENCIA  INTERBANCARIA;7356,6;;25930,18
06/03/2017;TRANSFERENCIA  INTERBANCARIA;1217,35;;24712,83
06/03/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;2966,29;27679,12
06/03/2017;ACREDITACION CHEQUE REMESAS Suc.:140;;3949,56;31628,68
06/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;81,76;;31546,92
06/03/2017;RET IIBB TUCUMAN Suc.:140;12,26;;31534,66
06/03/2017;IMPDBCR 25413 S/CR TASA GRAL;122,64;;31412,02
06/03/2017;IMPDBCR 25413 S/DB TASA GRAL;593,67;;30818,35
07/03/2017;TRANSFERENCIA INTERBANCARIA;3500;;27318,35
07/03/2017;IMP. AFIP;2946,19;;24372,16
07/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;3000;;21372,16
07/03/2017;COM. SERV DESC NO AUTORIZ.;270;;21102,16
07/03/2017;  DEBITO FISCAL IVA BASICO;56,7;;21045,46
07/03/2017;IMPDBCR 25413 S/DB TASA GRAL;58,64;;20986,82
08/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;10000;;10986,82
08/03/2017;TELECOM ARGENTINA;706,24;;10280,58
08/03/2017;TELECOM ARGENTINA;190,45;;10090,13
08/03/2017;TRANSFERENCIA INTERBANCARIA;5600;;4490,13
08/03/2017;TRANSFERENCIA INTERBANCARIA;500;;3990,13
08/03/2017;IMPDBCR 25413 S/DB TASA GRAL;101,98;;3888,15
10/03/2017;DAMESCO;810,17;;3077,98
10/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;8000;;-4922,02
10/03/2017;TEF DATANET PR MOLINO CA•UELAS SA 30507950848;;5058,71;136,69
10/03/2017;TEF DATANET PR AGRICULTORES FE 30525718626;;8124,01;8260,7
10/03/2017;TRANSFERENCIA INTERBANCARIA;5000;;3260,7
10/03/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;5306,66;8567,36
10/03/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;23,88;;8543,48
10/03/2017;  DEBITO FISCAL IVA BASICO;5,01;;8538,47
10/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;73,96;;8464,51
10/03/2017;RET IIBB TUCUMAN Suc.:140;11,09;;8453,42
10/03/2017;IMPDBCR 25413 S/CR TASA GRAL;110,93;;8342,49
10/03/2017;IMPDBCR 25413 S/DB TASA GRAL;83,54;;8258,95
13/03/2017;OIL PETRO SRL;700;;7558,95
13/03/2017;PERSONAL;4247,32;;3311,63
13/03/2017;TELECOM ARGENTINA;1108,18;;2203,45
13/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;4000;;-1796,55
13/03/2017;IMPDBCR 25413 S/DB TASA GRAL;60,33;;-1856,88
13/03/2017;CR COMPENSACION AUTOM. DE FONDOS;;1868,09;11,21
13/03/2017;IMPDBCR 25413 S/CR TASA GRAL;11,21;;0
14/03/2017;LIQ. DESCUENTO DE CHEQUES;;142609,64;142609,64
14/03/2017;TRANSFERENCIA  INTERBANCARIA;37422,69;;105186,95
14/03/2017;TRANSFERENCIA  INTERBANCARIA;4396,37;;100790,58
14/03/2017;TRANSFERENCIA  INTERBANCARIA;40808,97;;59981,61
14/03/2017;TRANSFERENCIA  INTERBANCARIA;17371,97;;42609,64
14/03/2017;TRANSFERENCIA INTERBANCARIA;4000;;38609,64
14/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;570,44;;38039,2
14/03/2017;RET IIBB TUCUMAN Suc.:140;85,57;;37953,63
14/03/2017;IMPDBCR 25413 S/CR TASA GRAL;855,66;;37097,97
14/03/2017;IMPDBCR 25413 S/DB TASA GRAL;627,93;;36470,04
15/03/2017;DB TR $ M.TIT /CC/E A C A MD;2000;;34470,04
15/03/2017;TRANSFERENCIA  INTERBANCARIA;250;;34220,04
15/03/2017;TEF DATANET PR ACEITERA GENERAL 30502874353;;616912,56;651132,6
15/03/2017;TEF DATANET PR galeazzi s.a 30709747610;;25957,72;677090,32
15/03/2017;TEF DATANET PR MOLINO PAMPA BLANC 30612122756;;11446,89;688537,21
15/03/2017;TRANSFERENCIA  INTERBANCARIA;1795,45;;686741,76
15/03/2017;TRANSFERENCIA  INTERBANCARIA;470,73;;686271,03
15/03/2017;TRANSFERENCIA  INTERBANCARIA;10439,34;;675831,69
15/03/2017;TRANSFERENCIA  INTERBANCARIA;6409,34;;669422,35
15/03/2017;TRANSFERENCIA  INTERBANCARIA;1172,59;;668249,76
15/03/2017;TRANSFERENCIA  INTERBANCARIA;4915,02;;663334,74
15/03/2017;TEF DATANET PR FRANCISCO ESTEBAN 20165261624;;22738;686072,74
15/03/2017;TRANSFERENCIA  INTERBANCARIA;15575;;670497,74
15/03/2017;TRANSFERENCIA  INTERBANCARIA;2226,4;;668271,34
15/03/2017;TRANSFERENCIA  INTERBANCARIA;1851,48;;666419,86
15/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;2708,22;;663711,64
15/03/2017;RET IIBB TUCUMAN Suc.:140;406,23;;663305,41
15/03/2017;IMPDBCR 25413 S/CR TASA GRAL;4062,34;;659243,07
15/03/2017;IMPDBCR 25413 S/DB TASA GRAL;301,33;;658941,74
16/03/2017;IMP. AFIP;684;;658257,74
16/03/2017;CLARO (EX. CTI);1141,13;;657116,61
16/03/2017;TRATM EL/CERRIT OT 30549556082 VAR SPINOZZI;;4916,64;662033,25
16/03/2017;TRANSFERENCIA  INTERBANCARIA;12296,13;;649737,12
16/03/2017;TRANSFERENCIA  INTERBANCARIA;6075,07;;643662,05
16/03/2017;TRANSFERENCIA INTERBANCARIA;9000;;634662,05
16/03/2017;AFIP;6123,55;;628538,5
16/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;19,67;;628518,83
16/03/2017;RET IIBB TUCUMAN Suc.:140;2,95;;628515,88
16/03/2017;IMPDBCR 25413 S/CR TASA GRAL;29,5;;628486,38
16/03/2017;IMPDBCR 25413 S/DB TASA GRAL;212,06;;628274,32
17/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;4000;;624274,32
17/03/2017;TRANSFERENCIA INTERBANCARIA;5668;;618606,32
17/03/2017;TRANSFERENCIA INTERBANCARIA;10000;;608606,32
17/03/2017;IMPDBCR 25413 S/DB TASA GRAL;118,01;;608488,31
20/03/2017;TRANSFERENCIA INTERBANCARIA;2000;;606488,31
20/03/2017;TEF DATANET PR AGROTECNOLOGIA Y S 30705468008;;56183,81;662672,12
20/03/2017;TEF DATANET PR AGUSTIN VIDIZZONI  30700053411;;6091,96;668764,08
20/03/2017;DB.CEXT YCBIOS.GRAV.L25413 Suc.:811;228722,15;;440041,93
20/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;249,11;;439792,82
20/03/2017;RET IIBB TUCUMAN Suc.:140;37,37;;439755,45
20/03/2017;IMPDBCR 25413 S/CR TASA GRAL;373,65;;439381,8
20/03/2017;IMPDBCR 25413 S/DB TASA GRAL;1386,04;;437995,76
21/03/2017;TRANSFERENCIA INTERBANCARIA;2000;;435995,76
21/03/2017;RETIRO DE CTAS. CTES. SIMPLE Suc.:114;5000;;430995,76
21/03/2017;ACREDITACION CHEQUE REMESAS Suc.:813;;31735,36;462731,12
21/03/2017;COMISI‡N ADM. VALORES AL COBRO CC Suc.:813;142,81;;462588,31
21/03/2017;  DEBITO FISCAL IVA BASICO;29,99;;462558,32
21/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;126,94;;462431,38
21/03/2017;RET IIBB TUCUMAN Suc.:140;19,04;;462412,34
21/03/2017;IMPDBCR 25413 S/CR TASA GRAL;190,41;;462221,93
21/03/2017;IMPDBCR 25413 S/DB TASA GRAL;43,91;;462178,02
22/03/2017;TEF DATANET PR AGUSTIN VIDIZZONI  30700053411;;1075,33;463253,35
22/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;4,3;;463249,05
22/03/2017;RET IIBB TUCUMAN Suc.:140;0,65;;463248,4
22/03/2017;IMPDBCR 25413 S/CR TASA GRAL;6,45;;463241,95
22/03/2017;IMPDBCR 25413 S/DB TASA GRAL;0,03;;463241,92
27/03/2017;ECO GAS SAN PEDRO;1950;;461291,92
27/03/2017;TRANSFERENCIA CTA.$ A $;2000;;459291,92
27/03/2017;EXTRACCION CAJERO AUTOMATICO;500;;458791,92
27/03/2017;LA SHELL DE TRES CERRI;328,17;;458463,75
27/03/2017;EXTRACCION CAJERO AUTOMATICO;2000;;456463,75
27/03/2017;EXTRACCION CAJERO AUTOMATICO;2000;;454463,75
27/03/2017;TELMEX ARGENTINA;171,7;;454292,05
27/03/2017;TELMEX ARGENTINA;176,38;;454115,67
27/03/2017;TEF DATANET PR Grupo Pilar S.A. 30707628312;;652,26;454767,93
27/03/2017;C25859-LEDESMA SAAI-PR;;963,16;455731,09
27/03/2017;COMISION CHQ PAG CLEARING;13;;455718,09
27/03/2017;  DEBITO FISCAL IVA BASICO;2,73;;455715,36
27/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;6,46;;455708,9
27/03/2017;RET IIBB TUCUMAN Suc.:140;0,97;;455707,93
27/03/2017;IMPDBCR 25413 S/CR TASA GRAL;9,69;;455698,24
27/03/2017;IMPDBCR 25413 S/DB TASA GRAL;54,9;;455643,34
28/03/2017;CHEQUE P/CAMARA;2892;;452751,34
28/03/2017;TRANSFERENCIA INTERBANCARIA;1150;;451601,34
28/03/2017;TELECOM ARGENTINA;137,36;;451463,98
28/03/2017;TELECOM ARGENTINA;912,44;;450551,54
28/03/2017;TELECOM ARGENTINA;466,48;;450085,06
28/03/2017;TEF DATANET PR ACA BIO COOP. LTDA 30711829063;;23325,65;473410,71
28/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;93,3;;473317,41
28/03/2017;RET IIBB TUCUMAN Suc.:140;14;;473303,41
28/03/2017;IMPDBCR 25413 S/CR TASA GRAL;139,95;;473163,46
28/03/2017;IMPDBCR 25413 S/DB TASA GRAL;33,98;;473129,48
29/03/2017;TRANSFERENCIA  INTERBANCARIA;5521,89;;467607,59
29/03/2017;TRANSFERENCIA  INTERBANCARIA;2734,89;;464872,7
29/03/2017;TEF DATANET PR AGUSTIN VIDIZZONI  30700053411;;7756,7;472629,4
29/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;31,03;;472598,37
29/03/2017;RET IIBB TUCUMAN Suc.:140;4,65;;472593,72
29/03/2017;IMPDBCR 25413 S/CR TASA GRAL;46,54;;472547,18
29/03/2017;IMPDBCR 25413 S/DB TASA GRAL;49,76;;472497,42
30/03/2017;MANTENIMIENTO MENSUAL PAQUETE;620;;471877,42
30/03/2017;  DEBITO FISCAL IVA BASICO;130,2;;471747,22
30/03/2017;IMP. AFIP;684;;471063,22
30/03/2017;IMP. AFIP;1186,29;;469876,93
30/03/2017;IMP. AFIP;6926,79;;462950,14
30/03/2017;TEF DATANET PR AGUSTIN VIDIZZONI  30700053411;;4491,46;467441,6
30/03/2017;TEF DATANET PR SALES DE JUJUY S.A 30709776254;;34402,9;501844,5
30/03/2017;RET. ING. BRUTOS SIRCREB Suc.:811;155,58;;501688,92
30/03/2017;RET IIBB TUCUMAN Suc.:140;23,33;;501665,59
30/03/2017;IMPDBCR 25413 S/CR TASA GRAL;233,37;;501432,22
30/03/2017;IMPDBCR 25413 S/DB TASA GRAL;58,35;;501373,87
31/03/2017;TRANSFERENCIA  INTERBANCARIA;12257,78;;489116,09
31/03/2017;TRANSFERENCIA  INTERBANCARIA;8100;;481016,09
31/03/2017;TRANSFERENCIA  INTERBANCARIA;3500;;477516,09
31/03/2017;DB TR $ M.TIT /CC/E A C A MD;17000;;460516,09
31/03/2017;TRANSFERENCIA  INTERBANCARIA;25000;;435516,09
31/03/2017;IMPDBCR 25413 S/DB TASA GRAL;395,15;;435120,94
