03/04/2017;CTO CV ME TRANSF MISM TIT MO;;10000;10032,29
26/04/2017;FONDO COMUN DE INVERSION Suc.:811;10032,29;;0
28/04/2017;CAPITALIZACION AH;;0,66;0,66
